,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
2164,Round,0.36 ct.,G,VS1,Super Ideal,GIA,63.0 %,56 %,Excellent,Excellent,Excellent,4.52 x 4.53 x 2.85 mm,1.00,n/a,None,None,D113687254,$806
2165,Round,0.45 ct.,F,SI2,Super Ideal,GIA,61.8 %,57 %,Excellent,Excellent,Excellent,4.91x4.94x3.04 mm,1.01,n/a,None,None,D112741787,$808
2166,Round,0.37 ct.,H,VVS1,Super Ideal,GIA,61.5 %,58 %,Excellent,Excellent,Excellent,4.58 x 4.60 x 2.82 mm,1.00,n/a,None,None,D113438867,$808
2167,Round,0.31 ct.,G,VVS1,Super Ideal,GIA,61.2 %,57 %,Excellent,Excellent,Excellent,4.36x4.37x2.67 mm,1.00,n/a,None,None,D112974045,$809
2168,Round,0.32 ct.,F,VVS1,Ideal,GIA,60.1 %,61 %,Excellent,Excellent,Excellent,4.44 x 4.47 x 2.68 mm,1.01,n/a,None,None,D113401982,$809
2169,Round,0.31 ct.,D,VVS2,Super Ideal,GIA,62.1 %,58 %,Excellent,Excellent,Excellent,4.36x4.33x2.7 mm,1.01,Medium - Sl. Thick,None,None,D113563372,$809
2170,Round,0.40 ct.,E,SI2,Super Ideal,GIA,61.7 %,59 %,Excellent,Excellent,Excellent,4.72x4.75x2.93 mm,1.01,n/a,None,None,D113646590,$809
2171,Round,0.35 ct.,G,VS1,Super Ideal,GIA,62.9 %,58 %,Excellent,Excellent,Excellent,4.47x4.5x2.82 mm,1.01,n/a,n/a,None,D113702448,$809
2172,Round,0.50 ct.,K,SI1,Ideal,GIA,64.0 %,55 %,Excellent,Excellent,Very Good,4.97x4.99x3.19 mm,1.00,Medium - Thick,None,None,D112743712,$810
2173,Round,0.32 ct.,E,IF,Ideal,GIA,59.2 %,60 %,Excellent,Excellent,Excellent,4.49x4.47x2.65 mm,1.00,n/a,None,Faint,D113503945,$810
2174,Round,0.50 ct.,K,VS2,Very Good,GIA,64.8 %,57 %,Excellent,Very Good,Very Good,4.91x4.97x3.20 mm,1.01,Sl. Thick - Thick,None,Faint,D113694711,$810
2175,Round,0.31 ct.,F,IF,Super Ideal,GIA,62.8 %,57 %,Excellent,Excellent,Excellent,4.30 x 4.32 x 2.71 mm,1.00,n/a,None,None,D112662182,$811
2176,Round,0.30 ct.,D,VVS1,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,4.29x4.26x2.67 mm,1.01,Medium - Sl. Thick,n/a,None,D113542444,$811
2177,Round,0.32 ct.,E,VVS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.41x4.38x2.75 mm,1.01,Medium - Sl. Thick,n/a,None,D113628027,$811
2178,Round,0.32 ct.,E,VVS1,Super Ideal,GIA,62.2 %,59 %,Excellent,Excellent,Excellent,4.41x4.38x2.74 mm,1.01,Medium - Sl. Thick,n/a,None,D113684004,$811
2179,Round,0.40 ct.,F,VS2,Very Good,GIA,64.3 %,59 %,Excellent,Very Good,Good,4.57x4.63x2.95 mm,1.01,Thin - Thick,None,None,D113846241,$811
2180,Round,0.32 ct.,F,IF,Super Ideal,GIA,63.1 %,56 %,Excellent,Excellent,Excellent,4.36x4.39x2.76 mm,1.01,Medium,None,Faint,D112777545,$813
2181,Round,0.40 ct.,H,SI1,Excellent,GIA,63.9 %,58 %,Excellent,Very Good,Very Good,4.6x4.64x2.95 mm,1.01,Sl. Thick - Thick,None,Faint,D113253529,$813
2182,Round,0.36 ct.,H,VVS1,Super Ideal,GIA,60.4 %,58 %,Excellent,Excellent,Excellent,4.6x4.62x2.78 mm,1.00,n/a,None,Faint,D113592574,$813
2183,Round,0.35 ct.,E,VS2,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,4.52x4.49x2.82 mm,1.01,n/a,None,None,D113623330,$813
2184,Round,0.31 ct.,D,VVS2,Super Ideal,GIA,62.8 %,53 %,Excellent,Excellent,Excellent,4.31x4.34x2.72 mm,1.01,Thin - Medium,None,Faint,D113709254,$813
2185,Round,0.30 ct.,E,IF,Super Ideal,GIA,62.4 %,59 %,Excellent,Excellent,Excellent,4.28 x 4.30 x 2.68 mm,1.00,n/a,None,None,D112708628,$814
2186,Round,0.30 ct.,E,VVS1,Ideal,GIA,61.4 %,62 %,Excellent,Excellent,Excellent,4.32x4.30x2.65 mm,1.00,n/a,None,None,D113550518,$814
2187,Round,0.30 ct.,D,VVS1,Ideal,GIA,59.5 %,61 %,Excellent,Excellent,Excellent,4.41x4.39x2.62 mm,1.00,Thin - Medium,n/a,None,D113628720,$814
2188,Round,0.30 ct.,D,VVS1,Super Ideal,GIA,62.0 %,58 %,Excellent,Excellent,Excellent,4.31x4.29x2.67 mm,1.00,Medium - Sl. Thick,n/a,None,D113683927,$814
2189,Round,0.40 ct.,H,VVS2,Excellent,GIA,59.0 %,61 %,Excellent,Very Good,Excellent,4.77x4.84x2.83 mm,1.01,Thin - Sl. Thick,None,Strong,D111983349,$815
2190,Round,0.31 ct.,E,VVS2,Ideal,GIA,59.9 %,61 %,Excellent,Excellent,Excellent,4.39x4.4x2.63 mm,1.00,n/a,None,None,D112923961,$815
2191,Round,0.31 ct.,F,VVS1,Super Ideal,GIA,59.8 %,59 %,Excellent,Excellent,Excellent,4.37x4.4x2.62 mm,1.01,n/a,n/a,None,D113580272,$815
2192,Round,0.50 ct.,J,SI2,Very Good,GIA,66.4 %,55 %,Excellent,Good,Good,4.81x4.86x3.21 mm,1.01,n/a,n/a,None,D113839380,$815
2193,Round,0.41 ct.,F,SI2,Super Ideal,GIA,61.4 %,60 %,Excellent,Excellent,Excellent,4.75x4.77x2.92 mm,1.00,n/a,None,None,D113090740,$816
2194,Round,0.38 ct.,D,VS1,Excellent,GIA,64.4 %,58 %,Very Good,Excellent,Very Good,4.53 x 4.56 x 2.93 mm,1.01,n/a,None,Faint,D112145280,$818
2195,Round,0.45 ct.,J,VVS1,Ideal,GIA,62.2 %,58 %,Excellent,Very Good,Very Good,4.88 x 4.89 x 3.04 mm,1.00,n/a,None,None,D113182872,$818
2196,Round,0.65 ct.,K,SI2,Very Good,GIA,63.7 %,54 %,Very Good,Good,Very Good,5.42x5.47x3.47 mm,1.01,Medium - Thick,None,None,D113551117,$818
2197,Round,0.31 ct.,E,IF,Super Ideal,GIA,59.8 %,60 %,Excellent,Excellent,Excellent,4.41 x 4.43 x 2.64 mm,1.00,n/a,None,None,D113690375,$818
2198,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.28x4.3x2.69 mm,1.00,n/a,None,None,D113083540,$819
2199,Round,0.31 ct.,F,VVS2,Super Ideal,GIA,63.2 %,56 %,Excellent,Excellent,Excellent,4.30x4.32x2.72 mm,1.00,Medium - Sl. Thick,n/a,None,D113591154,$819
2200,Round,0.31 ct.,G,VVS1,Super Ideal,GIA,61.8 %,57 %,Excellent,Excellent,Excellent,4.31x4.34x2.67 mm,1.01,n/a,n/a,None,D113794556,$819
2201,Round,0.32 ct.,F,VS1,Super Ideal,GIA,62.7 %,55 %,Excellent,Excellent,Excellent,4.34x4.37x2.73 mm,1.01,n/a,None,None,D112612028,$820
2202,Round,0.41 ct.,I,VS1,Super Ideal,GIA,60.9 %,59 %,Excellent,Excellent,Excellent,4.81x4.84x2.94 mm,1.01,Medium - Sl. Thick,None,None,D113513856,$820
2203,Round,0.36 ct.,H,VVS1,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.51 x 4.53 x 2.83 mm,1.00,n/a,None,None,D113687094,$820
2204,Round,0.50 ct.,K,SI1,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,5.05x5.07x3.16 mm,1.00,n/a,None,Faint,D112867097,$821
2205,Round,0.31 ct.,D,VS1,Super Ideal,GIA,63.3 %,56 %,Excellent,Excellent,Excellent,4.29x4.31x2.72 mm,1.00,n/a,None,None,D113549673,$821
2206,Round,0.34 ct.,H,VS2,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,4.46x4.44x2.78 mm,1.00,Sl. Thick,None,None,D113698666,$821
2207,Round,0.50 ct.,K,VS2,Super Ideal,GIA,60.4 %,59 %,Excellent,Excellent,Excellent,5.12x5.14x3.1 mm,1.00,n/a,None,Medium,D112921560,$823
2208,Round,0.33 ct.,F,IF,Super Ideal,GIA,62.5 %,56 %,Excellent,Excellent,Excellent,4.4x4.43x2.76 mm,1.01,n/a,None,Faint,D113592511,$823
2209,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.27x4.31x2.67 mm,1.01,n/a,None,None,D112297923,$824
2210,Round,0.30 ct.,D,VS2,Super Ideal,GIA,62.0 %,58 %,Excellent,Excellent,Excellent,4.25x4.28x2.64 mm,1.01,n/a,None,None,D112611973,$824
2211,Round,0.33 ct.,H,VVS1,Super Ideal,GIA,62.2 %,59 %,Excellent,Excellent,Excellent,4.39x4.42x2.74 mm,1.01,Sl. Thick,None,None,D113210193,$824
2212,Round,0.43 ct.,I,VS1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,4.82x4.83x3.03 mm,1.00,Medium - Sl. Thick,None,Faint,D113545302,$824
2213,Round,0.35 ct.,D,VVS2,Super Ideal,GIA,60.3 %,55 %,Very Good,Excellent,Excellent,4.60x4.63x2.78 mm,1.01,Medium,None,None,D113704506,$824
2214,Round,0.30 ct.,D,VS1,Super Ideal,GIA,60.3 %,58 %,Excellent,Excellent,Excellent,4.37x4.34x2.63 mm,1.01,n/a,n/a,None,D113268876,$825
2215,Round,0.40 ct.,G,SI2,Super Ideal,GIA,62.2 %,58 %,Excellent,Excellent,Excellent,4.7x4.68x2.92 mm,1.00,n/a,None,None,D113572329,$825
2216,Round,0.30 ct.,F,IF,Ideal,GIA,62.4 %,61 %,Excellent,Excellent,Excellent,4.24x4.28x2.66 mm,1.01,Sl. Thick,None,None,D112246935,$826
2217,Round,0.34 ct.,E,IF,Super Ideal,GIA,61.5 %,60 %,Excellent,Excellent,Excellent,4.48x4.5x2.76 mm,1.00,n/a,None,Medium,D113582154,$826
2218,Round,0.31 ct.,E,IF,Super Ideal,GIA,60.3 %,58 %,Excellent,Excellent,Excellent,4.36 x 4.38 x 2.63 mm,1.00,n/a,None,None,D112066328,$828
2219,Round,0.43 ct.,E,SI2,Ideal,GIA,60.3 %,61 %,Excellent,Excellent,Excellent,4.9x4.94x2.97 mm,1.01,Medium,None,Faint,D113133482,$828
2220,Round,0.33 ct.,F,VVS2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,4.4x4.43x2.76 mm,1.01,n/a,n/a,None,D113701935,$828
2221,Round,0.50 ct.,K,VVS2,Good,GIA,64.7 %,62 %,Excellent,Good,Good,4.94x4.86x3.17 mm,1.02,Thick - V. Thick,None,Medium,D112185259,$829
2222,Round,0.31 ct.,F,IF,Super Ideal,GIA,63.2 %,56 %,Excellent,Excellent,Excellent,4.31 x 4.34 x 2.73 mm,1.01,n/a,None,None,D113402077,$829
2223,Round,0.30 ct.,E,VVS1,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Excellent,4.28x4.3x2.67 mm,1.00,n/a,n/a,None,D113657406,$829
2224,Round,0.38 ct.,E,VVS2,Very Good,GIA,64.3 %,56 %,Very Good,Very Good,Very Good,4.52 x 4.55 x 2.91 mm,1.01,n/a,None,None,D112140097,$830
2225,Round,0.40 ct.,E,SI1,Ideal,GIA,63.6 %,55 %,Excellent,Excellent,Very Good,4.66x4.64x2.96 mm,1.00,Medium - Thick,None,None,D113065032,$830
2226,Round,0.35 ct.,F,VVS2,Super Ideal,GIA,62.9 %,56 %,Excellent,Excellent,Excellent,4.51 x 4.53 x 2.84 mm,1.00,n/a,None,Faint,D113371255,$830
2227,Round,0.51 ct.,K,SI1,Super Ideal,GIA,62.4 %,57 %,Very Good,Excellent,Excellent,5.13x5.14x3.2 mm,1.00,n/a,None,None,D112747839,$831
2228,Round,0.32 ct.,F,VVS1,Super Ideal,GIA,62.4 %,57 %,Excellent,Excellent,Excellent,4.36 x 4.38 x 2.73 mm,1.00,n/a,None,None,D113392153,$831
2229,Round,0.31 ct.,D,VVS1,Super Ideal,GIA,62.8 %,57 %,Excellent,Excellent,Excellent,4.32 x 4.35 x 2.72 mm,1.01,n/a,None,None,D113525407,$831
2230,Round,0.32 ct.,F,VVS1,Super Ideal,GIA,62.3 %,57 %,Excellent,Excellent,Excellent,4.35 x 4.38 x 2.72 mm,1.01,n/a,None,None,D113620812,$831
2231,Round,0.32 ct.,G,IF,Super Ideal,GIA,61.7 %,59 %,Excellent,Excellent,Excellent,4.39x4.41x2.72 mm,1.00,Sl. Thick,None,None,D112764667,$833
2232,Round,0.36 ct.,D,VS2,Super Ideal,GIA,61.7 %,58 %,Excellent,Excellent,Excellent,4.58x4.61x2.84 mm,1.01,Medium - Sl. Thick,n/a,Medium,D113598102,$833
2233,Round,0.40 ct.,G,SI1,Super Ideal,GIA,62.7 %,59 %,Excellent,Excellent,Excellent,4.66x4.7x2.94 mm,1.01,Sl. Thick,None,Medium,D112847357,$834
2234,Round,0.41 ct.,H,VVS2,Very Good,GIA,64.7 %,59 %,Very Good,Very Good,Very Good,4.57x4.64x2.98 mm,1.02,n/a,None,Strong,D113490193,$834
2235,Round,0.32 ct.,D,VVS2,Super Ideal,GIA,62.4 %,57 %,Excellent,Excellent,Excellent,4.4x4.37x2.74 mm,1.01,Medium - Sl. Thick,n/a,None,D113683532,$834
2236,Round,0.33 ct.,D,VS2,Ideal,GIA,60.5 %,61 %,Excellent,Excellent,Excellent,4.44x4.47x2.69 mm,1.01,n/a,None,None,D112361861,$835
2237,Round,0.40 ct.,E,SI2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,4.69x4.72x2.94 mm,1.01,n/a,None,None,D113234108,$835
2238,Round,0.34 ct.,E,VS1,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.45x4.47x2.79 mm,1.00,n/a,None,None,D113451032,$835
2239,Round,0.42 ct.,I,IF,Ideal,GIA,59.2 %,59 %,Excellent,Excellent,Very Good,4.9x4.92x2.91 mm,1.00,Medium,None,Faint,D113592730,$835
2240,Round,0.30 ct.,E,VVS1,Super Ideal,GIA,61.6 %,57 %,Excellent,Excellent,Excellent,4.28x4.29x2.64 mm,1.00,n/a,n/a,None,D113708129,$835
2241,Round,0.34 ct.,F,VS1,Super Ideal,GIA,63.1 %,55 %,Excellent,Excellent,Excellent,4.45x4.48x2.82 mm,1.01,n/a,None,None,D112110606,$836
2242,Round,0.50 ct.,K,VS1,Good,GIA,63.7 %,62 %,Very Good,Very Good,Good,5.01x4.95x3.17 mm,1.01,Thick,n/a,None,D113543036,$836
2243,Round,0.34 ct.,H,VVS1,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Excellent,4.43x4.46x2.77 mm,1.01,n/a,None,None,D113611817,$836
2244,Round,0.36 ct.,H,VS1,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,4.5x4.54x2.84 mm,1.01,n/a,n/a,None,D113744487,$836
2245,Round,0.40 ct.,H,VS1,Super Ideal,GIA,61.0 %,59 %,Excellent,Excellent,Excellent,4.72x4.75x2.89 mm,1.01,n/a,None,Strong,D112884019,$838
2246,Round,0.40 ct.,G,VS1,Excellent,GIA,63.5 %,55 %,Very Good,Very Good,Very Good,4.61x4.66x2.94 mm,1.01,Ex. Thin - Thick,None,Faint,D113480805,$838
2247,Round,0.40 ct.,D,SI1,Excellent,GIA,64.2 %,56 %,Excellent,Very Good,Very Good,4.62x4.67x2.98 mm,1.01,Thin - Sl. Thick,None,None,D113685468,$838
2248,Round,0.31 ct.,F,IF,Super Ideal,GIA,62.3 %,56 %,Very Good,Excellent,Excellent,4.31x4.33x2.69 mm,1.00,Medium,None,None,D112293833,$839
2249,Round,0.33 ct.,E,VVS2,Super Ideal,GIA,62.2 %,56 %,Excellent,Excellent,Excellent,4.42x4.45x2.76 mm,1.01,n/a,n/a,None,D113356687,$839
2250,Round,0.41 ct.,F,SI2,Super Ideal,GIA,61.3 %,59 %,Excellent,Excellent,Excellent,4.78x4.81x2.94 mm,1.01,n/a,n/a,None,D113594295,$839
2251,Round,0.40 ct.,G,VS1,Ideal,GIA,63.8 %,57 %,Excellent,Excellent,Very Good,4.59x4.62x2.94 mm,1.01,Sl. Thick - Thick,None,Medium,D113696211,$839
2252,Round,0.32 ct.,G,IF,Super Ideal,GIA,61.9 %,58 %,Excellent,Excellent,Excellent,4.37x4.35x2.7 mm,1.00,n/a,n/a,None,D113268786,$840
2253,Round,0.31 ct.,D,VVS1,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.34x4.32x2.71 mm,1.00,Medium - Sl. Thick,n/a,None,D113614402,$840
2254,Round,0.35 ct.,H,VVS2,Super Ideal,GIA,60.9 %,60 %,Excellent,Excellent,Excellent,4.52x4.55x2.77 mm,1.01,n/a,n/a,None,D113665482,$840
2255,Round,0.30 ct.,F,VVS1,Super Ideal,GIA,61.6 %,59 %,Excellent,Excellent,Excellent,4.30x4.29x2.65 mm,1.00,n/a,None,Faint,D112109948,$842
2256,Round,0.40 ct.,H,VS2,Excellent,GIA,64.2 %,57 %,Excellent,Very Good,Very Good,4.62x4.64x2.97 mm,1.00,Thin - Thick,n/a,Medium,D113310715,$842
2257,Round,0.40 ct.,F,VS2,Super Ideal,GIA,60.5 %,60 %,Excellent,Excellent,Excellent,4.78 x 4.81 x 2.90 mm,1.01,n/a,None,Strong,D113633657,$842
2258,Round,0.36 ct.,G,VVS2,Super Ideal,GIA,61.7 %,59 %,Excellent,Excellent,Excellent,4.57x4.59x2.83 mm,1.00,n/a,n/a,None,D113708008,$842
2259,Round,0.44 ct.,I,SI2,Excellent,GIA,58.6 %,61 %,Excellent,Excellent,Excellent,5.01x4.99x2.93 mm,1.00,n/a,None,Faint,D112114201,$843
2260,Round,0.35 ct.,F,VVS2,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,4.49x4.51x2.83 mm,1.00,Thin - Medium,n/a,Faint,D113459625,$843
2261,Round,0.50 ct.,K,VS2,Ideal,GIA,59.6 %,60 %,Very Good,Excellent,Excellent,5.15x5.18x3.08 mm,1.01,Medium,None,None,D113672991,$843
2262,Round,0.35 ct.,G,VS1,Super Ideal,GIA,62.1 %,57 %,Excellent,Excellent,Excellent,4.50x4.53x2.80 mm,1.01,Medium - Sl. Thick,None,None,D113847692,$843
2263,Round,0.37 ct.,F,VS1,Ideal,GIA,60.3 %,61 %,Very Good,Excellent,Excellent,4.65x4.63x2.8 mm,1.00,n/a,None,None,D113269494,$844
2264,Round,0.60 ct.,K,SI2,Excellent,GIA,61.5 %,61 %,Very Good,Excellent,Very Good,5.37x5.38x3.31 mm,1.00,Sl. Thick,None,Faint,D113536840,$844
2265,Round,0.40 ct.,G,VS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.69x4.73x2.95 mm,1.01,Medium - Sl. Thick,None,Medium,D113654962,$844
2266,Round,0.50 ct.,J,VS1,Good,GIA,65.3 %,56 %,Excellent,Good,Fair,4.82 x 4.87 x 3.17 mm,1.01,n/a,None,None,D113184585,$845
2267,Round,0.40 ct.,E,VS1,Super Ideal,GIA,61.0 %,58 %,Excellent,Excellent,Excellent,4.76 x 4.79 x 2.91 mm,1.01,n/a,None,Strong,D113633846,$845
2268,Round,0.51 ct.,K,VS2,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Excellent,5.1x5.12x3.19 mm,1.00,Sl. Thick,n/a,Medium,D112746992,$847
2269,Round,0.40 ct.,E,VS1,Super Ideal,GIA,61.1 %,58 %,Excellent,Excellent,Excellent,4.76 x 4.79 x 2.92 mm,1.01,n/a,None,Strong,D113477476,$847
2270,Round,0.40 ct.,G,SI1,Super Ideal,GIA,59.9 %,59 %,Excellent,Excellent,Excellent,4.80x4.82x2.88 mm,1.00,Thin - Sl. Thick,None,None,D113630855,$847
2271,Round,0.36 ct.,E,VS2,Super Ideal,GIA,61.8 %,58 %,Excellent,Excellent,Excellent,4.52x4.55x2.81 mm,1.01,n/a,n/a,None,D113701944,$847
2272,Round,0.42 ct.,I,VVS2,Ideal,GIA,59.0 %,60 %,Excellent,Very Good,Excellent,4.90x4.89x2.89 mm,1.00,n/a,None,Faint,D112198797,$848
2273,Round,0.33 ct.,H,VVS1,Super Ideal,GIA,61.1 %,60 %,Excellent,Excellent,Excellent,4.45x4.47x2.73 mm,1.00,Medium - Sl. Thick,None,None,D113493497,$848
2274,Round,0.50 ct.,K,SI1,Super Ideal,GIA,61.0 %,59 %,Excellent,Excellent,Excellent,5.09x5.12x3.12 mm,1.01,Thin - Sl. Thick,None,Medium,D113696285,$848
2275,Round,0.33 ct.,F,VVS2,Super Ideal,GIA,60.2 %,58 %,Excellent,Excellent,Excellent,4.50 x 4.54 x 2.72 mm,1.01,n/a,None,Faint,D113217259,$849
2276,Round,0.32 ct.,D,VVS1,Ideal,GIA,59.4 %,60 %,Excellent,Excellent,Excellent,4.48x4.46x2.66 mm,1.00,Medium,n/a,None,D113614535,$849
2277,Round,0.30 ct.,F,IF,Super Ideal,GIA,61.0 %,59 %,Excellent,Excellent,Excellent,4.31x4.34x2.64 mm,1.01,Thin - Sl. Thick,None,None,D112515227,$850
2278,Round,0.34 ct.,D,VS1,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,4.46x2.8x4.5 mm,1.59,Medium - Sl. Thick,None,None,D113269884,$850
2279,Round,0.41 ct.,F,SI2,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,4.74x4.76x2.97 mm,1.00,n/a,None,None,D113549772,$850
2280,Round,0.32 ct.,F,VVS1,Super Ideal,GIA,62.2 %,59 %,Excellent,Excellent,Excellent,4.35x4.37x2.71 mm,1.00,n/a,n/a,None,D113701905,$850
2281,Round,0.35 ct.,E,IF,Super Ideal,GIA,63.0 %,55 %,Excellent,Excellent,Very Good,4.48x4.51x2.83 mm,1.01,n/a,None,None,D112574106,$852
2282,Round,0.30 ct.,D,VVS1,Ideal,GIA,61.2 %,61 %,Excellent,Excellent,Excellent,4.31x2.65x4.34 mm,1.63,Sl. Thick,None,None,D113269850,$852
2283,Round,0.40 ct.,E,SI2,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,4.68x4.7x2.94 mm,1.00,n/a,None,None,D113549764,$852
2284,Round,0.50 ct.,K,VS2,Very Good,GIA,64.8 %,56 %,Excellent,Very Good,Very Good,4.97x4.90x3.20 mm,1.01,Sl. Thick - Thick,None,None,D113711652,$852
2285,Round,0.30 ct.,D,IF,Ideal,GIA,61.8 %,61 %,Excellent,Excellent,Excellent,4.26x4.29x2.64 mm,1.01,Medium - Sl. Thick,n/a,Strong,D113268429,$853
2286,Round,0.35 ct.,H,VVS1,Super Ideal,GIA,61.0 %,60 %,Excellent,Excellent,Excellent,4.54x4.57x2.78 mm,1.01,n/a,n/a,None,D113649998,$853
2287,Round,0.33 ct.,E,VS1,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,4.42x4.45x2.77 mm,1.01,Medium,None,None,D112611988,$854
2288,Round,0.45 ct.,I,VS2,Super Ideal,GIA,62.1 %,56 %,Excellent,Excellent,Very Good,4.88 x 4.90 x 3.04 mm,1.00,n/a,None,Faint,D113323631,$854
2289,Round,0.40 ct.,H,SI1,Super Ideal,GIA,62.8 %,55 %,Excellent,Excellent,Excellent,4.69x4.70x2.95 mm,1.00,Medium - Sl. Thick,None,None,D113589536,$854
2290,Round,0.40 ct.,F,VS1,Very Good,GIA,66.4 %,56 %,Excellent,Very Good,Good,4.52x4.54x3.01 mm,1.00,Thick - V. Thick,None,Medium,D112670999,$855
2291,Round,0.40 ct.,D,SI1,Excellent,GIA,64.0 %,58 %,Very Good,Excellent,Very Good,4.61x4.63x2.96 mm,1.00,Sl. Thick - Thick,None,Medium,D113549647,$855
2292,Round,0.34 ct.,F,VVS2,Super Ideal,GIA,62.2 %,57 %,Excellent,Excellent,Excellent,4.45x4.47x2.78 mm,1.00,n/a,n/a,None,D113702209,$855
2293,Round,0.48 ct.,I,SI1,Very Good,GIA,63.8 %,58 %,Very Good,Good,Good,4.87x4.89x3.11 mm,1.00,Thick - V. Thick,None,None,D112883096,$857
2294,Round,0.32 ct.,G,IF,Ideal,GIA,59.3 %,60 %,Excellent,Excellent,Excellent,4.47x4.51x2.66 mm,1.01,n/a,None,None,D113489043,$857
2295,Round,0.36 ct.,H,VVS2,Super Ideal,GIA,62.8 %,59 %,Excellent,Excellent,Excellent,4.53x4.56x2.86 mm,1.01,n/a,n/a,None,D113657301,$857
2296,Round,0.26 ct.,D,IF,Super Ideal,GIA,59.9 %,59 %,Excellent,Excellent,Excellent,4.16x4.18x2.5 mm,1.00,n/a,None,None,D112516579,$858
2297,Round,0.30 ct.,F,VVS1,Excellent,GIA,58.9 %,61 %,Excellent,Excellent,Excellent,4.37x4.39x2.58 mm,1.00,n/a,n/a,None,D113528208,$858
2298,Round,0.32 ct.,D,VVS1,Super Ideal,GIA,61.8 %,58 %,Excellent,Excellent,Excellent,4.41x4.39x2.72 mm,1.00,Medium - Sl. Thick,n/a,None,D113614348,$858
2299,Round,0.42 ct.,F,SI2,Super Ideal,GIA,62.2 %,58 %,Excellent,Excellent,Excellent,4.77x4.78x2.97 mm,1.00,n/a,n/a,None,D113726087,$858
2300,Round,0.60 ct.,K,SI2,Excellent,GIA,64.9 %,57 %,Excellent,Excellent,Very Good,5.21x5.25x3.4 mm,1.01,n/a,n/a,Medium,D112881576,$859
2301,Round,0.31 ct.,D,VVS2,Super Ideal,GIA,63.0 %,56 %,Excellent,Excellent,Excellent,4.36x4.33x2.74 mm,1.01,Sl. Thick,None,None,D113475614,$859
2302,Round,0.35 ct.,F,VVS2,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.49 x 4.52 x 2.81 mm,1.01,n/a,None,None,D113621020,$859
2303,Round,0.33 ct.,E,VVS2,Ideal,GIA,59.9 %,62 %,Excellent,Excellent,Excellent,4.51 x 4.53 x 2.71 mm,1.00,n/a,None,None,D111608187,$860
2304,Round,0.35 ct.,F,VVS2,Super Ideal,GIA,62.4 %,60 %,Excellent,Excellent,Excellent,4.49x4.51x2.81 mm,1.00,n/a,n/a,None,D113554442,$860
2305,Round,0.32 ct.,E,VVS1,Super Ideal,GIA,62.5 %,57 %,Very Good,Excellent,Excellent,4.35x4.38x2.73 mm,1.01,n/a,n/a,None,D113842985,$860
2306,Round,0.40 ct.,E,VS1,Super Ideal,GIA,59.9 %,59 %,Excellent,Excellent,Excellent,4.78x4.8x2.87 mm,1.00,n/a,n/a,Strong,D113232029,$862
2307,Round,0.34 ct.,D,VS1,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.46x4.50x2.80 mm,1.01,Medium - Sl. Thick,n/a,None,D113593966,$862
2308,Round,0.40 ct.,I,VS1,Super Ideal,GIA,60.7 %,56 %,Excellent,Excellent,Excellent,4.76x4.78x2.89 mm,1.00,Medium - Sl. Thick,None,Faint,D113846222,$862
2309,Round,0.50 ct.,J,SI2,Very Good,GIA,61.3 %,64 %,Very Good,Very Good,Very Good,5.03x5.07x3.1 mm,1.01,Sl. Thick - Thick,None,Strong,D112809321,$863
2310,Round,0.40 ct.,H,SI1,Super Ideal,GIA,61.9 %,59 %,Excellent,Excellent,Excellent,4.68x4.72x2.91 mm,1.01,n/a,None,None,D113389289,$863
